predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	1	[('to fall in love', -0.15438657999038696), ('fall in love', -0.21767622232437134), ('go on the lam', -0.3025422692298889), ('in love', -0.3165031671524048), ('on the lam', -0.3439972996711731)]	"['the ultimate hell is about to be raised on earth', ""the feds are now determined to bring kilo's operation down""]"
1	1	[('the worst trouble makers', -0.03071695566177368), ('with the detention class', -0.05406033992767334), ('of public education', -0.08637470006942749), ('the detention class', -0.09107309579849243), ('rebellious students', -0.13966220617294312)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	1	[('do it any better', -0.19131767749786377), ('with divine powers', -0.24774622917175293), ('the big job', -0.2685425281524658), ('divine powers', -0.272555947303772), ('any better', -0.2728493809700012)]	['dead bodies are being found in the new york harbor', 'a sharp , amusing study of the cult of celebrity']
1	1	[('a dedicated surgeon', -0.18837511539459229), ('under priv ileged', -0.214336097240448), ('the - art', -0.24206829071044922), ('his life', -0.2877082824707031)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
1	1	[('in san franc isco', -0.21266722679138184), ('san franc isco', -0.2582879662513733), ('with a plan', -0.26569950580596924), ('falls through', -0.3094388246536255), ('a plan', -0.3162214756011963)]	['the ultimate hell is about to be raised on earth', 'this movie praise the right to be different and unique']
1	1	[('his own tv show', -0.22964316606521606), ('r on nie', -0.2781507968902588), ('h ollywood', -0.2810376286506653), ('to h ollywood', -0.2815466523170471), ('on nie', -0.2987986207008362)]	"['the ultimate hell is about to be raised on earth', ""the feds are now determined to bring kilo's operation down""]"
1	1	[('police intimidation and corruption', -0.06520706415176392), ('his tough street tactics', -0.08950376510620117), ('eld on per ry', -0.13515955209732056), ('the grim realities', -0.15073764324188232), ('tut ors s', -0.17124438285827637)]	"[""the feds are now determined to bring kilo's operation down"", 'dead bodies are being found in the new york harbor']"
1	1	[('his new rural surroundings', -0.17238295078277588), ('old - fashioned', -0.2595486044883728), ('the city', -0.3290630578994751), ('sang - w oo', -0.3933449387550354)]	"[""the feds are now determined to bring kilo's operation down"", 'the ultimate hell is about to be raised on earth']"
1	1	[('love with the groom', -0.1999409794807434), ('with the groom', -0.2574092745780945), ('the groom', -0.31766462326049805), ('a good day', -0.4306716322898865)]	"['this movie praise the right to be different and unique', ""the feds are now determined to bring kilo's operation down""]"
1	1	[('to - none', -0.24015963077545166), ('of the scams work', -0.24345409870147705), ('of the scams', -0.25026434659957886), ('the scams', -0.25169914960861206)]	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
1	1	[('for the second killing', -0.13728702068328857), ('their criminal life', -0.18379706144332886), ('the second killing', -0.19706863164901733), ('get married', -0.274345338344574), ('# 214', -0.3012605309486389)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
1	1	[('an old cod ger', -0.030761241912841797), ('the head b iker', -0.08128279447555542), ('ro bert for ster', -0.08506423234939575), ('a b iker gang', -0.09945535659790039), ('taking over a town', -0.10819405317306519)]	"['one day , lilja falls in love with andrej', 'the best part about "" gangs "" was daniel day-lewis']"
1	1	"[('the horny tale', -0.14654022455215454), (""'s now working on"", -0.1508098840713501), ('working on', -0.2728124260902405), ('will end', -0.3010486960411072)]"	"['the ultimate hell is about to be raised on earth', ""the feds are now determined to bring kilo's operation down""]"
1	1	[('maintaining her own identity', -0.12082237005233765), ('the social obligations', -0.1610897183418274), ('her own identity', -0.18237102031707764), ('expected of her', -0.2334102988243103), ('of her', -0.3890405297279358)]	['the ultimate hell is about to be raised on earth', 'this movie praise the right to be different and unique']
1	1	"[(""kings ley 's character"", -0.3781728148460388), ('of thunder', -0.3930346965789795), (""kings ley 's"", -0.397525429725647), ('the prehistoric era', -0.39957934617996216), ('a game hunter', -0.412513792514801)]"	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
1	1	[('about both her parents', -0.1275138258934021), ('both her parents', -0.17087948322296143), ('with her past', -0.23661601543426514), ('her past', -0.2882096767425537), ('very revealing', -0.2924366593360901)]	['on their way back , they drive through death valley', 'this movie praise the right to be different and unique']
0	1	[('be an urban phenomenon', 0.0451541543006897), ('the heart land', -0.006369233131408691), ('of the us', -0.02955782413482666), ('an urban phenomenon', -0.03621488809585571), ('ind ian apolis', -0.08269083499908447)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	1	[('the d ons', -0.25857460498809814), ('under their threats', -0.2791389226913452), ('their threats', -0.3298720717430115), ('instead of', -0.3550935983657837)]	"[""the feds are now determined to bring kilo's operation down"", 'this movie praise the right to be different and unique']"
1	1	[]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	1	[('of the world', -0.20675772428512573), ('col umb us', -0.256078839302063), ('the top', -0.27352648973464966), ('the world', -0.28379058837890625), ('young nor wegian', -0.2915680408477783)]	['a sharp , amusing study of the cult of celebrity', 'dead bodies are being found in the new york harbor']
1	1	[('a corrupt business owner', -0.08828330039978027), ('on the case', -0.1879594326019287), ('the case', -0.22755295038223267), ('his hands', -0.27004528045654297)]	"[""the feds are now determined to bring kilo's operation down"", 'the ultimate hell is about to be raised on earth']"
1	1	[('ex - commun ists', -0.1819549798965454), ('a quirky landscape', -0.23982173204421997), ('in new y ork', -0.243940532207489), ('in bro ok lyn', -0.2582026720046997), ('hol ocaust survivors', -0.26044797897338867)]	['a sharp , amusing study of the cult of celebrity', 'on their way back , they drive through death valley']
1	1	[('this arrogant man', -0.2944086790084839), ('her beloved husband', -0.29726916551589966), ('be her beloved husband', -0.3068464398384094), ('pat ricia', -0.3339962959289551)]	['a sharp , amusing study of the cult of celebrity', 'the ultimate hell is about to be raised on earth']
1	1	[('the big studio adventure', -0.1304992437362671), ('ahead of him', -0.26024186611175537), ('into an apartment', -0.283738911151886), ('a lex', -0.29743754863739014), ('an apartment', -0.30632853507995605)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
1	1	[('for their own crimes', -0.05845236778259277), ('ten thousand dollar', -0.07914471626281738), ('a bizarre twist', -0.09730297327041626), ('their own crimes', -0.09984338283538818), ('ten thousand', -0.15399384498596191)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
1	1	[('is ast h matic', -0.23021191358566284), ('ast h matic', -0.24759972095489502), ('wants them to know', -0.25369793176651), ('them to know', -0.27666425704956055), ('to know', -0.2940916419029236)]	['dead bodies are being found in the new york harbor', 'a sharp , amusing study of the cult of celebrity']
1	1	[('l aur ie', -0.1903206706047058), ('a href', -0.33295994997024536)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
1	1	[('the tong', -0.30605149269104004), ('that of his wife', -0.3104262948036194), ('his past', -0.332442045211792), ('not only', -0.3390157222747803), ('of his wife', -0.34181100130081177)]	['dead bodies are being found in the new york harbor', 'a sharp , amusing study of the cult of celebrity']
1	1	"[(""d antes ' girlfriend"", -0.10629451274871826), ('guy pear ce', -0.11388164758682251), ('of treason', -0.13558632135391235), (""d antes '"", -0.14418470859527588), ('his best friend', -0.14783436059951782)]"	"['one day , lilja falls in love with andrej', 'the best part about "" gangs "" was daniel day-lewis']"
1	1	[('who skipped bail', -0.12239021062850952), ('a con man', -0.15361517667770386), ('skipped bail', -0.19205427169799805), ('the trail', -0.2864837646484375)]	"[""the feds are now determined to bring kilo's operation down"", 'this movie praise the right to be different and unique']"
1	1	[('call off the wedding', -0.16493529081344604), ('than expected', -0.290205717086792), ('much more difficult', -0.3096868395805359), ('the wedding', -0.30985450744628906), ('of honor', -0.3407520651817322)]	"['the ultimate hell is about to be raised on earth', ""the feds are now determined to bring kilo's operation down""]"
1	1	[('repair high voltage lines', -0.11819076538085938), ('high voltage lines', -0.14431440830230713), ('skilled helicopter crews', -0.16677886247634888), ('deliver humanitarian aid', -0.18974906206130981), ('apprehend drug smugglers', -0.1933842897415161)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
1	1	[('to kill r oman', -0.11554473638534546), ('knowing the situation', -0.14407742023468018), ('kill r oman', -0.1772294044494629), ('the situation', -0.23104768991470337), ('r oman', -0.28022146224975586)]	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
1	1	[('roller co aster operator', -0.20084446668624878), ('cotton candy vendor', -0.24856942892074585), ('hot dog lady', -0.2618982195854187), ('roller co aster', -0.2681422233581543), ('its hot dog lady', -0.2834898829460144)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	1	"[('herself and her intelligence', -0.06935012340545654), ('her "" curse ""', -0.08133453130722046), ('through her troubles', -0.12921494245529175), ('find luc inda', -0.130359947681427), ('to be broken', -0.15398073196411133)]"	['on their way back , they drive through death valley', 'dead bodies are being found in the new york harbor']
1	1	[('been meaning to live', -0.3230072259902954), ('jo lynn', -0.3233226537704468), ('of a new day', -0.3295038342475891), ('meaning to live', -0.3302692174911499), ('tr ud y', -0.35300952196121216)]	['dead bodies are being found in the new york harbor', 'a sharp , amusing study of the cult of celebrity']
